Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
DHIL,DIAMOND HILL INVESTMENT GROUP INC,"Diamond Hill Investment Group, Inc.",USD,169.51,169.51,2025-12-30,114.83,2025-12-08,27.0,172.69,2021-11-24,114.83,2025-12-08,33.5,43330,0.0483,2025-12-11,3.0,2025-12-11,3.0,114.83,2025-12-08,2025-12-11,True
EVCM,EverCommerce Inc.,"EverCommerce Inc. , together with its subsidiaries, provides integrated software-as-a-service solutions for service-based small and medium-sized businesses in the United States and internationally.",USD,12.14,12.14,2025-12-30,8.03,2025-11-19,12.0,22.92,2021-08-26,5.94,2022-12-07,74.1,326956,0.0429,2023-01-04,28.0,2025-12-11,22.0,8.03,2025-11-19,2025-12-11,True
WERN,WERNER ENTERPRISES INC,"Werner Enterprises, Inc. , together with its subsidiaries, engages in transporting truckload shipments of general commodities in interstate and intrastate commerce in the United States, Mexico, and internationally.",USD,30.32,30.32,2025-12-30,23.15,2025-11-20,17.3,47.36,2023-02-02,23.15,2025-11-20,51.1,930400,0.0257,2025-12-11,21.0,2025-12-11,21.0,23.15,2025-11-20,2025-12-11,True
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,"Westinghouse Air Brake Technologies Corporation provides technology-based locomotives, equipment, systems, and services for the freight rail and passenger transit industries worldwide.",USD,216.69,216.69,2025-12-30,159.62,2025-04-08,9.3,221.71,2025-12-22,216.69,2025-12-30,2.3,815843,0.0131,,,2025-06-30,83.0,166.44,2025-04-21,2025-12-11,True
UNIT,Uniti Group Inc.,Uniti (NASDAQ: UNIT) is a premier insurgent fiber provider dedicated to enabling mission-critical connectivity across the United States.,USD,6.92,6.92,2025-12-30,5.36,2025-10-14,14.4,18.04,2021-11-01,4.18,2023-04-26,76.8,2598786,0.0322,2023-05-22,26.0,2025-12-11,58.0,5.36,2025-10-14,2025-12-11,True
WLK,WESTLAKE CORP,"Westlake Corporation manufactures and markets performance and essential materials, and housing and infrastructure products in the United States, Canada, Germany, China, Mexico, Brazil, France, Italy, and internationally.",USD,74.88,74.88,2025-12-30,55.89,2025-11-20,-1.6,156.12,2024-04-09,55.89,2025-11-20,64.2,1694950,0.0269,2025-12-10,20.0,2025-12-10,20.0,55.89,2025-11-20,2025-12-10,True
ARKO,ARKO Corp.,"Arko Corp. , through its subsidiary, operates a chain of convenience stores in the United States.",USD,4.57,4.57,2025-12-30,3.58,2025-04-08,0.9,10.56,2021-06-09,3.58,2025-04-08,66.1,445690,0.0309,2025-05-09,31.0,2025-05-09,31.0,3.79,2025-10-09,2025-12-10,True
RVT,"ROYCE SMALL-CAP TRUST, INC.","Royce Value Trust Inc. is a close ended equity mutual fund launched and managed by Royce & Associates, LLC.",USD,16.14,16.14,2025-12-30,11.66,2025-04-08,2.7,16.39,2025-12-11,15.88,2025-12-17,3.1,292806,0.0115,,,2025-08-25,139.0,12.28,2025-04-16,2025-12-10,True
HOPE,HOPE BANCORP INC,"Hope Bancorp, Inc. operates as the bank holding company for Bank of Hope that provides retail and commercial banking services for businesses and individuals in the United States.",USD,11.05,11.05,2025-12-30,8.74,2025-04-11,5.0,14.31,2022-01-25,6.62,2023-05-11,53.8,1023863,0.0188,2023-07-24,74.0,2025-12-10,243.0,8.83,2025-04-14,2025-12-10,True
HTLD,HEARTLAND EXPRESS INC,"Heartland Express, Inc. , together with its subsidiaries, operates as a short, medium, and long-haul truckload carrier and transportation services provider in the United States, Mexico, and Canada.",USD,9.19,9.19,2025-12-30,7.06,2025-11-20,10.6,18.8,2021-04-05,7.06,2025-11-20,62.4,613723,0.023,2025-12-10,20.0,2025-12-10,20.0,7.06,2025-11-20,2025-12-10,True
PLTK,Playtika Holding Corp.,"Playtika Holding Corp. , together with its subsidiaries, develops mobile games in the United States, Europe, the Middle East, Africa, the Asia Pacific, and internationally.",USD,4.02,4.02,2025-12-30,3.26,2025-09-19,5.1,29.44,2021-02-09,3.26,2025-09-19,88.9,983236,0.0251,2025-12-10,82.0,2025-12-10,82.0,3.26,2025-09-19,2025-12-10,True
CCOI,"COGENT COMMUNICATIONS HOLDINGS, INC.","Cogent Communications Holdings, Inc.",USD,21.86,21.86,2025-12-30,16.66,2025-11-13,-44.0,79.01,2024-11-07,16.66,2025-11-13,78.9,1589346,0.0697,2025-12-10,27.0,2025-12-10,27.0,16.66,2025-11-13,2025-12-10,True
NMAX,Newsmax Inc.,"Newsmax Inc. , through its subsidiaries, operates as a television broadcaster and multi-platform content publisher in the United States.",USD,7.79,7.79,2025-12-30,7.39,2025-11-21,-36.7,233.0,2025-04-01,7.39,2025-11-21,96.8,1040220,0.0375,2025-12-10,19.0,2025-12-10,19.0,7.39,2025-11-21,2025-12-10,True
WSBC,WESBANCO INC,"WesBanco, Inc. operates as the bank holding company for WesBanco Bank, Inc.",USD,33.52,33.52,2025-12-30,25.87,2025-04-11,5.9,35.4,2025-02-11,25.87,2025-04-11,26.9,505950,0.0191,2025-12-10,243.0,2025-12-10,243.0,26.18,2025-04-14,2025-12-10,True
SBC,SBC Medical Group Holdings Inc,"SBC Medical Group Holdings Incorporated, together with its subsidiaries, provides management services to cosmetic treatment centers in Japan, Vietnam, the United States, and Singapore.",USD,4.39,4.39,2025-12-30,2.95,2025-04-02,2.3,16.0,2024-08-12,2.95,2025-04-02,81.6,72930,0.0347,2025-04-11,9.0,2025-04-11,9.0,3.04,2025-11-17,2025-12-10,True
LUCK,Lucky Strike Entertainment Corp,Lucky Strike Entertainment Corporation operates location-based entertainment venues in North America.,USD,8.68,8.68,2025-12-30,7.01,2025-11-20,-13.2,16.4,2023-03-08,7.01,2025-11-20,57.2,325100,0.0255,2025-12-10,20.0,2025-12-10,20.0,7.01,2025-11-20,2025-12-10,True
PCAR,PACCAR INC,"PACCAR Inc designs, manufactures, and distributes light, medium, and heavy-duty commercial trucks in the United States, Canada, Europe, Mexico, South America, Australia, and internationally.",USD,110.96,110.96,2025-12-30,84.46,2025-04-08,15.4,116.89,2024-03-27,84.46,2025-04-08,27.7,3365773,0.0157,2025-12-10,246.0,2025-12-10,246.0,84.86,2025-04-16,2025-12-10,True
ALGN,ALIGN TECHNOLOGY INC,"Align Technology, Inc. provides Invisalign clear aligners, Vivera retainers, and iTero intraoral scanners and services in the United States, Switzerland, and internationally.",USD,158.14,158.14,2025-12-30,124.88,2025-09-25,24.0,729.92,2021-09-08,124.88,2025-09-25,82.9,1468516,0.0199,2025-12-10,76.0,2025-12-10,76.0,124.88,2025-09-25,2025-12-10,True
PFG,PRINCIPAL FINANCIAL GROUP INC,"Principal Financial Group, Inc.",USD,88.9,88.9,2025-12-30,67.57,2025-04-08,8.1,91.54,2025-12-11,88.9,2025-12-30,2.9,1264413,0.0137,,,2025-12-09,245.0,68.25,2025-04-21,2025-12-10,True
JBSS,SANFILIPPO JOHN B & SON INC,"John B. Sanfilippo & Son, Inc.",USD,71.37,71.37,2025-12-30,56.74,2025-05-07,11.8,115.22,2023-06-22,56.74,2025-05-07,50.8,59373,0.0251,2025-12-10,217.0,2025-12-10,217.0,56.74,2025-05-07,2025-12-10,True
SNDR,"Schneider National, Inc.","Schneider National, Inc. , together with its subsidiaries, provides multimodal surface transportation and logistics solutions in the United States, Canada, and Mexico.",USD,26.85,26.85,2025-12-30,20.18,2025-10-30,29.3,33.0,2024-11-29,20.18,2025-10-30,38.8,968526,0.0266,2025-12-10,41.0,2025-12-10,41.0,20.18,2025-10-30,2025-12-10,True
PSFE,Paysafe Ltd,"Paysafe Limited provides end-to-end payment solutions in the United States, Germany, the United Kingdom, and internationally.",USD,7.94,7.94,2025-12-30,6.44,2025-11-20,-37.8,230.88,2021-01-21,6.44,2025-11-20,97.2,619033,0.051,2025-12-10,20.0,2025-12-10,20.0,6.44,2025-11-20,2025-12-10,True
OLPX,"OLAPLEX HOLDINGS, INC.","Olaplex Holdings, Inc. , through its subsidiaries, develops, manufactures, and sells haircare products in the United States and internationally.",USD,1.45,1.45,2025-12-30,1.01,2025-11-18,11.5,29.41,2022-01-03,1.01,2025-11-18,96.6,1251376,0.0369,2025-12-10,22.0,2025-12-10,22.0,1.01,2025-11-18,2025-12-10,True
GDYN,"GRID DYNAMICS HOLDINGS, INC.","Grid Dynamics Holdings, Inc. , together with its subsidiaries, provides technology consulting, platform and product engineering, and analytics services in North America, Europe, and internationally.",USD,9.18,9.18,2025-12-30,7.5,2025-09-10,17.4,42.08,2021-12-27,7.5,2025-09-10,82.2,897406,0.0386,2025-12-10,91.0,2025-12-10,91.0,7.5,2025-09-10,2025-12-10,True
MPB,MID PENN BANCORP INC,"Mid Penn Bancorp, Inc. operates as the bank holding company for Mid Penn Bank that provides commercial banking services to individuals, partnerships, non-profit organizations, and corporations.",USD,31.13,31.13,2025-12-30,23.49,2025-04-03,9.0,32.89,2025-12-18,31.13,2025-12-30,5.4,85140,0.0165,,,2025-09-18,168.0,24.24,2025-04-14,2025-12-10,True
EQBK,EQUITY BANCSHARES INC,"Equity Bancshares, Inc. operates as the bank holding company for Equity Bank that provides a range of banking, mortgage banking, and financial services to individual and corporate customers.",USD,44.88,44.88,2025-12-30,34.75,2025-04-10,11.3,48.46,2024-11-25,34.75,2025-04-10,28.3,75456,0.0169,2025-12-09,243.0,2025-12-09,243.0,35.26,2025-04-14,2025-12-10,True
NFBK,"Northfield Bancorp, Inc.","Northfield Bancorp, Inc. (Staten Island, NY) operates as the bank holding company for Northfield Bank that provides a range of banking services primarily to individuals and corporate customers.",USD,11.52,11.52,2025-12-30,9.2,2025-04-14,0.4,15.34,2021-11-11,7.01,2024-06-10,54.3,208180,0.0201,2024-07-11,31.0,2025-12-10,240.0,9.2,2025-04-14,2025-12-10,True
CTBI,COMMUNITY TRUST BANCORP INC /KY/,"Community Trust Bancorp, Inc. operates as the bank holding company for Community Trust Bank, Inc.",USD,56.91,56.91,2025-12-30,44.41,2025-04-11,4.5,61.14,2025-12-16,56.91,2025-12-30,6.9,63103,0.0169,,,2025-09-04,146.0,44.89,2025-04-14,2025-12-10,True
STEL,"Stellar Bancorp, Inc.","Stellar Bancorp, Inc. operates as the bank holding company that provides a range of commercial banking products and services primarily to small and medium-sized businesses, professionals, and individual customers.",USD,30.71,30.71,2025-12-30,24.53,2025-04-07,2.8,33.62,2022-11-04,19.58,2023-09-26,41.8,268833,0.0153,2023-12-13,78.0,2025-12-10,247.0,24.6,2025-04-30,2025-12-10,True
MTPLF,Metaplanet Inc.,Metaplanet Inc. engages in hotel management operation and development in Japan.,USD,2.58,2.58,2025-12-30,1.89,2025-02-28,-31.2,15.35,2025-05-21,2.17,2025-11-21,85.9,2856610,0.056,2025-12-10,19.0,2025-03-03,3.0,2.17,2025-11-21,2025-12-10,True
FR,FIRST INDUSTRIAL REALTY TRUST INC,"First Industrial Realty Trust, Inc.",USD,58.14,58.14,2025-12-30,42.31,2025-04-08,11.7,59.68,2021-12-29,38.22,2023-10-27,35.9,920086,0.0107,2023-12-14,48.0,2025-10-17,192.0,44.66,2025-04-21,2025-12-10,True
CNOB,"ConnectOne Bancorp, Inc.","ConnectOne Bancorp, Inc. operates as the bank holding company for ConnectOne Bank that provides commercial banking products and services for small and mid-sized businesses, local professionals, and individuals in the United States.",USD,26.4,26.4,2025-12-30,20.49,2025-04-11,8.4,32.78,2022-01-14,12.46,2023-05-16,62.0,289936,0.0199,2023-07-18,63.0,2025-12-09,242.0,20.76,2025-04-14,2025-12-10,True
CABO,"Cable One, Inc.","Cable One, Inc. , together with its subsidiaries, provides data, video, and voice services in the United States.",USD,118.87,118.87,2025-12-30,100.42,2025-11-20,-32.9,2129.74,2020-12-29,100.42,2025-11-20,95.3,142433,0.0365,2025-12-10,20.0,2025-12-10,20.0,100.42,2025-11-20,2025-12-10,True
KMX,CARMAX INC,"CarMax, Inc. , through its subsidiaries, operates as a retailer of used vehicles and related products in the United States.",USD,39.31,39.31,2025-12-30,30.88,2025-11-06,-14.6,154.85,2021-11-09,30.88,2025-11-06,80.1,4250556,0.0423,2025-12-10,34.0,2025-12-10,34.0,30.88,2025-11-06,2025-12-10,True
CLBK,"Columbia Financial, Inc.","Columbia Financial, Inc. operates as a bank holding company for Columbia Bank that provides banking and other financial services to businesses and consumers in the United States.",USD,15.58,15.58,2025-12-30,13.07,2025-04-21,5.6,22.8,2022-07-27,13.07,2025-04-21,42.7,111816,0.0201,2025-12-10,233.0,2025-12-10,233.0,13.07,2025-04-21,2025-12-10,True
AOMFF,ALSTOM,"Alstom SA provides solutions for rail transport industry in Europe, the Americas, the Asia Pacific, the Middle East, Central Asia, and Africa.",USD,29.34,29.34,2025-12-30,19.11,2025-04-07,16.5,57.45,2021-01-08,11.95,2024-01-19,79.2,63,0.0179,2024-04-09,81.0,2025-05-08,31.0,20.98,2025-05-14,2025-12-09,True
PLXS,PLEXUS CORP,"Plexus Corp. provides electronic manufacturing services in the United States, the Asia-Pacific, Europe, the Middle East, and Africa.",USD,149.58,149.58,2025-12-30,110.95,2025-04-08,2.7,170.49,2025-01-22,110.95,2025-04-08,34.9,189033,0.0266,2025-09-23,168.0,2025-09-23,168.0,118.29,2025-07-24,2025-12-09,True
ACNB,ACNB CORP,"ACNB Corporation, a financial holding company, offers banking, insurance, and financial services to individual, business, and government customers in the United States.",USD,48.4,48.4,2025-12-30,35.56,2025-01-10,12.1,52.88,2025-12-18,48.4,2025-12-30,8.5,25200,0.015,,,2025-11-05,299.0,38.57,2025-04-14,2025-12-09,True
XPOF,"Xponential Fitness, Inc.","Xponential Fitness, Inc. , through its subsidiaries, operates as a boutique fitness brands franchisor in North America.",USD,8.42,8.42,2025-12-30,5.49,2025-11-20,7.5,33.08,2023-04-28,5.49,2025-11-20,83.4,630606,0.0358,2025-12-09,19.0,2025-12-09,19.0,5.49,2025-11-20,2025-12-09,True
ALEX,"Alexander & Baldwin, Inc.","Alexander & Baldwin, Inc. (NYSE: ALEX) (A&B) is the only publicly-traded real estate investment trust to focus exclusively on Hawai'i commercial real estate and is the state's largest owner of grocery-anchored, neighborhood shopping centers.",USD,20.63,20.63,2025-12-30,14.89,2025-12-08,15.7,21.12,2021-11-05,13.58,2022-09-26,35.7,1239236,0.042,2024-07-26,669.0,2025-12-09,1.0,14.89,2025-12-08,2025-12-09,True
CART,Maplebear Inc.,"Maplebear Inc. , doing business as Instacart, engages in the provision of online grocery shopping services to households in North America.",USD,44.96,44.96,2025-12-30,34.98,2025-11-06,20.1,53.15,2025-02-19,34.98,2025-11-06,34.2,4565336,0.0218,2025-12-09,33.0,2025-12-09,33.0,34.98,2025-11-06,2025-12-09,True
AFJK,"Aimei Health Technology Co., Ltd.","Aimei Health Technology Co. , Ltd does not have significant operations.",USD,82.58,82.58,2025-12-30,8.0,2025-12-05,628.2,88.5,2025-12-09,26.01,2025-12-17,70.6,383553,0.3695,2025-12-18,1.0,2025-12-09,4.0,8.0,2025-12-05,2025-12-09,True
NBBK,"NB Bancorp, Inc.","NB Bancorp, Inc. focuses on operating as a bank holding company for Needham Bank that provides various banking products and services in Greater Boston metropolitan area and surrounding communities in the United States.",USD,20.02,20.02,2025-12-30,15.63,2025-04-04,14.3,21.39,2025-12-18,20.02,2025-12-30,6.4,286440,0.0159,,,2025-12-08,248.0,15.8,2025-04-14,2025-12-09,True
DXYZ,Destiny Tech100 Inc.,Destiny Tech100 Inc.,USD,31.62,31.62,2025-12-30,20.82,2025-11-21,12.6,99.79,2024-04-08,9.63,2024-08-07,90.3,1693243,0.0496,2024-08-19,12.0,2025-12-08,17.0,20.82,2025-11-21,2025-12-08,True
RDW,Redwire Corp,"Redwire Corporation provides critical space solutions and space infrastructure for government and commercial customers in the United States, Europe, and internationally.",USD,7.94,7.94,2025-12-30,5.06,2025-11-20,-13.3,25.66,2025-02-13,5.06,2025-11-20,80.3,10644506,0.0625,2025-12-08,18.0,2025-12-08,18.0,5.06,2025-11-20,2025-12-08,True
TFII,TFI International Inc.,"TFI International Inc. , together with its subsidiaries, provides transportation and logistics services in the United States, Mexico, and Canada.",USD,104.66,104.66,2025-12-30,73.38,2025-04-08,17.9,158.91,2024-04-09,73.38,2025-04-08,53.8,294980,0.0227,2025-08-22,136.0,2025-08-22,136.0,76.17,2025-04-16,2025-12-08,True
FRPT,"Freshpet, Inc.","Freshpet, Inc. , together with its subsidiaries, manufactures, distributes, and markets natural fresh meals and treats for dogs and cats in the United States, Canada, and Europe.",USD,60.13,60.13,2025-12-30,48.35,2025-10-10,11.1,184.82,2021-04-30,38.8,2022-09-08,79.0,1117106,0.0319,2022-10-03,25.0,2025-12-08,59.0,48.35,2025-10-10,2025-12-08,True
BBWI,"Bath & Body Works, Inc.","Bath & Body Works, Inc. operates as a specialty retailer of home fragrance, personal and body care, soaps, and sanitizer products.",USD,20.19,20.19,2025-12-30,14.85,2025-11-21,-20.3,71.27,2021-11-18,14.85,2025-11-21,79.2,9806580,0.045,2025-12-08,17.0,2025-12-08,17.0,14.85,2025-11-21,2025-12-08,True
ALK,"ALASKA AIR GROUP, INC.","Alaska Air Group, Inc. , through its subsidiaries, operates airlines.",USD,50.13,50.13,2025-12-30,37.82,2025-11-20,3.4,76.6,2025-02-19,37.82,2025-11-20,50.6,3259040,0.0265,2025-12-05,15.0,2025-12-05,15.0,37.82,2025-11-20,2025-12-05,True
ANGI,Angi Inc.,Angi Inc. connects home professionals with consumers in the United States and internationally.,USD,13.0,13.0,2025-12-30,10.42,2025-11-19,-17.9,180.7,2021-02-08,10.42,2025-11-19,94.2,1098303,0.0303,2025-12-05,16.0,2025-12-05,16.0,10.42,2025-11-19,2025-12-05,True
MGHTF,Mercury NZ Ltd./ADR,"Mercury NZ Limited, together with its subsidiaries, engages in the production, trading, and sale of electricity and related activities in New Zealand.",USD,4.03,4.03,2025-12-30,2.03,2025-12-01,3.9,4.03,2025-12-29,,,,854,0.1169,,,2025-12-05,4.0,2.03,2025-12-01,2025-12-05,True
TPZEF,Topaz Energy Corp./ADR,Topaz Energy Corp. operates as a royalty and infrastructure energy company in Canada.,USD,20.24,20.24,2025-12-30,14.74,2025-04-08,8.1,20.94,2025-12-05,19.47,2025-12-18,7.0,43930,0.0132,,,2025-06-13,66.0,16.04,2025-04-14,2025-12-05,True
TH,Target Hospitality Corp.,Target Hospitality Corp. operates as a specialty rental and hospitality services company in North America.,USD,8.11,8.11,2025-12-30,5.05,2025-02-24,0.4,18.0,2023-01-13,5.05,2025-02-24,71.9,410286,0.0317,2025-03-27,31.0,2025-03-27,31.0,6.22,2025-11-13,2025-12-05,True
HUBG,"Hub Group, Inc.","Hub Group, Inc. , a supply chain solutions provider, offers transportation and logistics management services in North America.",USD,43.12,43.12,2025-12-30,30.97,2025-05-06,29.0,52.35,2024-11-25,30.97,2025-05-06,40.8,772123,0.0209,2025-12-05,213.0,2025-12-05,213.0,30.97,2025-05-06,2025-12-05,True
SOC,Sable Offshore Corp.,Sable Offshore Corp. operates as an independent oil and gas company in the United States.,USD,8.75,8.75,2025-12-30,4.12,2025-11-26,-56.4,33.02,2025-05-19,4.12,2025-11-26,87.5,9468973,0.1256,2025-12-05,9.0,2025-12-05,9.0,4.12,2025-11-26,2025-12-05,True
BCX,BlackRock Resources & Commodities Strategy Trust,"Blackrock Resources & Commodities Strategy Trust is a closed-ended equity mutual fund launched by BlackRock, Inc.",USD,11.04,11.04,2025-12-30,7.5,2025-04-07,9.1,11.07,2025-12-23,10.8,2025-12-29,2.4,179213,0.0108,,,2025-08-28,143.0,8.12,2025-04-14,2025-12-04,True
HLX,HELIX ENERGY SOLUTIONS GROUP INC,"Helix Energy Solutions Group, Inc.",USD,6.3,6.3,2025-12-30,5.7,2025-08-20,-5.5,12.82,2024-07-16,5.7,2025-08-20,55.5,1623620,0.0273,2025-12-04,106.0,2025-12-04,106.0,5.7,2025-08-20,2025-12-04,True
